Gene	Family Member	PMID	Species	Organ	Tissues/Cell line	Experiment	# Replicates	Control	Quality/Fold Change
D13Ertd608e	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.2465438638
Smr1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	4.438438632
Lck	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.0329715678
Chia	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.5067697025
Ypel5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.6175333406
Sfn	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.0435906367
Edg6	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.0364602763
Adamdec1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-3.1990877323
Irs1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0175697874
1110038D17Rik	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.3672406331
Dnase1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.3708213169
Rgs2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-4.1450963996
Slpi	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.8206529575
Stat4	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-3.8074586005
Dtx1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.3879847941
Mtm1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.3576615561
Cdca7l	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.5189669616
Gramd1a	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.06846945
LOC672450	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.4037799783
AI504432	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.144549773
Samsn1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.5613032971
Sorl1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.8124943537
Nedd4	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2632187487
Pus7	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0237908479
Myc	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	4.4066682824
Malat1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.4698956083
Gsto1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.3646634927
Cnr2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.6809675365
Hmgb2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.0762591098
Hvcn1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.367658076
Gimap7	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.028808718
Tfdp1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.2495564272
Tgtp	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.5128771636
Nav2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.8832135572
Rras2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.3040136676
Nudt5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4903571352
Fcer2a	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-3.5838660091
2810417H13Rik	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.6957215817
Bcl6	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.5087632827
Blr1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.3627440429
Tlr1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.9026115254
C1qbp	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1070145475
Relb	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1555240361
H2-M3	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0121057769
Igkv14-111	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.3652700339
H2afz	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1730579529
Slc16a1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	5.3598909554
Scd2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0685740688
Gimap3	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1179296955
Sfxn1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.3352110214
Smyd2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	4.0077557858
Mef2c	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1286004155
Rcl1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0135497245
BC053440	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.5152308188
Cdc6	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.1204968384
Ighv14-2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1417471965
Gsn	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1239509265
Slc7a5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2357932743
Coro2a	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0938939855
Centd1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0545115628
Hist1h2ao	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.9586615052
Gcsh	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4184377439
Srm	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.9466729597
Pdlim1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4937932287
Erh	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2564594459
Cdc20	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2642777415
Ttk	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4516276822
Xrcc6	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0293347989
Nusap1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1613414005
Stil	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1017182079
BC006779	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1457732791
Stk17b	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.4618458425
Icosl	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0611256044
Pde2a	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.3362315977
C79407	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.181811101
Satb1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-3.3041135096
Ptk2b	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.2973797506
Akap12	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.1312096342
Dstn	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0435873352
Slc29a1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1599308869
Antxr2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.285107442
Csda	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0015419455
Bcl3	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.4858674123
1100001G20Rik	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.8314192779
Tcf19	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2646404246
Slfn8	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1197482727
Phgdh	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.8779126415
Arhgef3	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0877124981
Uck2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1501045053
Cd83	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.4644311051
Cdca7	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.6401423166
Zfp318	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.011668364
Pola1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1952911659
Phgdh	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1547142391
Ciita	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0622264334
H2afx	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.7814852401
Stmn1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.6912035586
Hells	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.8918451456
Cks1b	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	4.0909334695
Ass1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	9.4006538173
Rrm2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.4866507263
Eif2s3x	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0153551558
Lgals1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.6792179559
Lta	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0865540607
Ccna2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.3965159992
Pole	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2235802914
1810015C04Rik	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.4378264948
Timm8a1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1929329476
0610037M15Rik	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.8080842092
Cenpk	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0539549657
Mylip	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.3516027987
Ppa1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.3169789705
Cks2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.545453569
Cd200	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-3.5464990226
Mif	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.238365839
Hmga1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.601724137
Pxk	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.6912849502
H2afz	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0429534759
Ect2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0099941465
Kif11	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.1266678109
2410015N17Rik	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2770656715
Il21r	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.2363152855
Ccnb2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.360470176
Stap1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.2956975745
Hspd1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2042938355
Tipin	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.531052355
Aurkb	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.5950315882
Laptm5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1841996995
Gins1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.7544856558
Cdca5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.9432394625
Plekhg2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1994291064
Bcat1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.0315357798
Ltb4dh	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	13.579464184
Otub2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4500449194
Cdk4	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0268256616
Ncapg2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1148457622
Fabp5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.0977627373
Kpna2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.3300188881
T2bp	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.7353863201
Ltb	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.4944230248
Zmym5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0806473317
Nab2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.5297126175
Psat1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.623079394
Pbk	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.616164606
Tpi1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.3680407376
Pafah1b3	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1331238034
Myb	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.8259569732
Uhrf1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	4.6817079001
Mcm7	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2519199981
Lmo2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.271215815
Rfc4	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.209423608
Rag1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	4.0968601614
Ccr6	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.3969078581
Ube2c	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	4.1192843003
Prr6	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.944506177
Lsm2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1156095604
Rrm1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4416350457
Racgap1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.5642681767
Rcc2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.229812883
Cdk4	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1915194758
Rad51	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.2581676724
Ccnf	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4965950781
Ranbp1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0009447054
Shcbp1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.9758454453
Bzw2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1138839112
Mki67	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.6773831497
Mcm6	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.6081216275
Cdc2a	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.5451994633
Nola2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.3989082408
Zwilch	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0670813971
Kmo	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0225839011
Anln	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.269846205
Tdrd7	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0841795215
Selenbp1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0748070112
Cdc45l	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.411169044
Kif22	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.7357313868
Birc5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.3098997008
Cr2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-4.0351676088
Lig1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0070463025
Hs3st1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1153286846
Bub1b	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.6392717427
Incenp	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0296435302
Bhlhb2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.2953705151
Smc2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4426515086
Ncapd2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.5232889964
Asf1b	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1382273385
Plk1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.692561505
Nuf2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4045857915
Ebi3	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1334964352
Cks2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.8910896577
Fabp5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	4.3048848561
Mdfic	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.2539519339
Gmnn	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.5845636823
Elovl6	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0177403007
Ezh2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.064017421
Snrpd1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1066954952
Cenpa	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1541270615
Mcm3	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1278125323
Ccne2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0729641262
Arhgap24	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-3.275532016
Il4i1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.5439162051
Ncaph	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.220538292
Gm1499	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.8257865624
Cep55	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.5241956715
LOC100046552	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.5611396141
Galk1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.118129725
Hmgb3	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.826763528
Ncapg	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1821500752
Ephx1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.292724568
Cd180	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0148065134
Aurka	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4623209987
Plekho1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1067834041
Nt5dc2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	4.2592656103
Mcm5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1217740055
Il12a	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.2177809074
Tpx2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0124899797
Coq7	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.3320681516
Spag5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2536827361
Uchl1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.0197862821
Kif2c	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0897162345
Gm3246	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	2.1267106345
Map3k7ip3	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.4031538287
Hook1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-9.7150951454
1700022C21Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.8147157772
Slc39a8	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.5247326491
Hopx	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	5.0381641404
B830008J18Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-3.3063558396
Tmem138	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.0178144274
Hjurp	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.2384137814
Slc23a1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.9402689476
Pcyt1b	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.2167788862
Crot	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.7044701985
8430419L09Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.226725674
Ttll1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-3.5745354251
Muted	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.1445764557
Clcn2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.2604546906
Fnip1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.1484401432
Ugp2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.3253388305
Rsph1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-6.2330779284
C030046G05	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.4697585379
